ENTRY ,AEL VRH bulk modulus ,AEL elastic anisotropy ,AEL Poisson ratio ,AEL VRH shear modulus ,space group ,Pearson symbol ,DATA
Fe1Ru2Si1 [5516c55915dd7282],237,0.00378237,0.279984,122.214,225 - Fm3m,cF16,"[API, Out, JSON ]"
Fe1Ru2Sn1 [33f1dcc5b643ecbe],185.767,1.19245,0.339792,66.6401,225 - Fm3m,cF16,"[API, Out, JSON ]"
Fe1Sb1V1 [742f62c662140f06],155.444,0.650687,0.322868,62.4419,216 - F43m,cF12,"[API, Out, JSON ]"
Fe1Sb2Zr6 [348433ef9c1b5e36],105.706,0.315177,0.282997,53.6366,189 - P62m,hP9,"[API, Out, JSON ]"
Fe1Te2Zr6 [57369194a17abdd8],113.505,0.140872,0.270837,61.4032,189 - P62m,hP9,"[API, Out, JSON ]"
Fe2Ga1V1 [1346268dae1d4e13],207.994,0.09232,0.221535,142.245,225 - Fm3m,cF16,"[API, Out, JSON ]"
Fe2Ge1Ti1 [cd5e871a1c5af012],200.25,0.0209239,0.22118,137.164,225 - Fm3m,cF16,"[API, Out, JSON ]"
Fe2Hf8P2 [df30c7ddc4950231],121.766,0.810115,0.354212,39.3262,124 - P4/mcc,tP12,"[API, Out, JSON ]"
Fe2In1Ti1 [29bd7e2a29ae4075],158.561,0.014919,0.255627,92.5788,225 - Fm3m,cF16,"[API, Out, JSON ]"
Fe2N4W2 [b28ce86f41201aa7],261.332,0.515411,0.266611,144.462,194 - P63/mmc,hP8,"[API, Out, JSON ]"
Fe2Nb8P2 [bc310bea782296ff],188.633,0.0579028,0.290919,91.655,124 - P4/mcc,tP12,"[API, Out, JSON ]"
Fe2P2Ta8 [b447a155ca673fd1],185.86,0.283635,0.346925,63.3677,124 - P4/mcc,tP12,"[API, Out, JSON ]"
Fe2Rh4S8 [d344733c9e2e5850],107.511,0.213868,0.304266,48.4032,227 - Fd3m,cF56,"[API, Out, JSON ]"
Fe2S6Ta9 [2e3f8a20c515efb4],119.614,0.219549,0.288387,58.9386,189 - P62m,hP17,"[API, Out, JSON ]"
Fe2Si2Tb1 [ba9a80f16c754420],138.277,0.175795,0.235099,88.9718,139 - I4/mmm,tI10,"[API, Out, JSON ]"
Fe2Si2Tb2 [2b2c6f1ae0079448],99.5431,1.39258,0.265301,55.3923,129 - P4/nmm,tP6,"[API, Out, JSON ]"
Fe4Hf4P4 [12a91094577fc228],144.145,0.608171,0.254973,84.4307,62 - Pnma,oP12,"[API, Out, JSON ]"
Fe4Hf4Si4 [e573f216b8157b0d],129.486,0.824457,0.26208,73.2298,62 - Pnma,oP12,"[API, Out, JSON ]"
Fe4Nb4P4 [1428e7d131ccbde0],249.944,0.124253,0.254645,146.635,62 - Pnma,oP12,"[API, Out, JSON ]"
Fe4O11Sr4 [40f031be13810c7a],130.731,0.329486,0.276002,68.8482,65 - Cmmm,oS38,"[API, Out, JSON ]"
Fe4P4Ta4 [a524a8751b3f3630],259.303,0.135326,0.260249,147.99,62 - Pnma,oP12,"[API, Out, JSON ]"
Fe4P4V4 [9f6039dc2a59d028],243.892,0.114263,0.252238,144.766,62 - Pnma,oP12,"[API, Out, JSON ]"
Fe4P4Zr4 [1286e4b99d2f1f7c],135.995,0.49687,0.244761,83.6578,62 - Pnma,oP12,"[API, Out, JSON ]"
Fe4Si4Ta4 [04b8f1a3762e82cb],167.584,0.908981,0.272842,89.7236,62 - Pnma,oP12,"[API, Out, JSON ]"
Fe4Si4Zr4 [7506d5bf08d23cf9],165.084,0.416686,0.241627,103.058,62 - Pnma,oP12,"[API, Out, JSON ]"
Fe6Ge6Hf1 [b983232c680bf721],97.8351,0.522014,0.247415,59.4311,191 - P6/mmm,hP13,"[API, Out, JSON ]"
Ga12Ho4Ni1 [90143d69de37f145],78.1333,0.00726291,0.206595,56.9986,229 - Im3m,cI34,"[API, Out, JSON ]"
Ga12Ho4Pd1 [be7715e5ffb6162d],82.4,0.000255009,0.21794,57.2485,229 - Im3m,cI34,"[API, Out, JSON ]"
Ga12Lu4Pd1 [f9fbf0b25a5c261a],83.7778,0.000422711,0.221181,57.3842,229 - Im3m,cI34,"[API, Out, JSON ]"
Ga12Pd1Tb4 [4048f702cff2d193],78.9111,0.00640633,0.216118,55.2613,229 - Im3m,cI34,"[API, Out, JSON ]"
Ga12Pd1Y4 [d632b7e2e03f62e8],75.0111,0.000323755,0.208089,54.3749,229 - Im3m,cI34,"[API, Out, JSON ]"
Ga1Hf1Ni2 [da5ce7d4e4ec8f69],163.489,1.15251,0.459587,13.58,225 - Fm3m,cF16,"[API, Out, JSON ]"
Ga1Ir1Li2 [3be04981f5c152ed],96.9944,2.54771,0.321061,39.414,216 - F43m,cF16,"[API, Out, JSON ]"
Ga1Li1Mg2 [7a3214622338eebb],40.7333,2.4823,0.31406,17.2913,225 - Fm3m,cF16,"[API, Out, JSON ]"
Ga1Li1Si1 [2122551ffa0d3103],58.4222,0.261487,0.180815,47.3761,216 - F43m,cF12,"[API, Out, JSON ]"
Ga1Li2Pd1 [2713c0e874f1f573],66.2556,3.93115,0.337876,24.0865,216 - F43m,cF16,"[API, Out, JSON ]"
Ga1Li2Pt1 [d19f535bb9f1b963],82.2667,4.09908,0.3365,30.1921,216 - F43m,cF16,"[API, Out, JSON ]"
Ga1Mn1Ni2 [cb99d1be4cdd1829],136.183,0.904197,0.27445,72.3044,225 - Fm3m,cF16,"[API, Out, JSON ]"
Ga1Mn1Ti2 [a3d20f8367715c90],139.45,3.37193,0.423272,22.5529,216 - F43m,cF16,"[API, Out, JSON ]"
Ga1Nb1Ni2 [ecf0bba61c394d1e],162.456,2.78406,0.354955,52.1716,225 - Fm3m,cF16,"[API, Out, JSON ]"
Ga1Ni2Ta1 [d33c38b67049c6ed],190.244,2.93727,0.373504,52.5628,225 - Fm3m,cF16,"[API, Out, JSON ]"
Ga1Ni2V1 [c531e9c812d50987],180.317,5.01627,0.364179,53.8583,225 - Fm3m,cF16,"[API, Out, JSON ]"
Ga1P1Pt5 [25528b361849601b],212.714,0.961075,0.358497,66.4697,123 - P4/mmm,tP7,"[API, Out, JSON ]"
Ga1Pd2Sc1 [004419866f33d7b2],121.089,0.429569,0.383655,30.5452,225 - Fm3m,cF16,"[API, Out, JSON ]"
Ga1S8Ti4 [5cfeddca80d8e7a9],48.85,0.106042,0.234835,31.4698,216 - F43m,cF52,"[API, Out, JSON ]"
Ga2Gd6O12 [f3a50991fffab2ad],131.762,0.36385,0.30725,58.2837,36 - Cmc21,oS40,"[API, Out, JSON ]"
Ga2Ge2Li2 [c08bf3e19dd4838f],54.8006,0.328951,0.235561,35.1859,186 - P63mc,hP6,"[API, Out, JSON ]"
Ga2Hf6Ni1 [4adb547760ac6076],120.908,0.0392234,0.27366,64.4591,189 - P62m,hP9,"[API, Out, JSON ]"
Ga2Ho6O12 [8e546ec49f8983c6],141.463,0.485685,0.303375,64.023,36 - Cmc21,oS40,"[API, Out, JSON ]"
Ga2In2O6 [f56b9549923f84c1],175.393,0.0731487,0.306703,77.8363,194 - P63/mmc,hP10,"[API, Out, JSON ]"
Ga2La2Zn2 [8a85efdd33097283],59.6166,0.464195,0.203304,44.0985,194 - P63/mmc,hP6,"[API, Out, JSON ]"
Ga2O12Tb6 [5421f42e62d39657],139.804,0.391305,0.307693,61.6784,36 - Cmc21,oS40,"[API, Out, JSON ]"
Ga2O12Y6 [15cec484c31c3b5f],136.067,0.455452,0.303763,61.4407,36 - Cmc21,oS40,"[API, Out, JSON ]"
Ga2Pt2Ti2 [b9ad893db979283c],149.243,0.824974,0.32576,58.8435,194 - P63/mmc,hP6,"[API, Out, JSON ]"
Ga2Sn6Zr10 [b9f324ee79e23708],108.793,0.0259423,0.243526,67.3149,193 - P63/mcm,hP18,"[API, Out, JSON ]"
Ga3Hf3Ni3 [e121c55afad0959e],147.547,0.709427,0.283584,74.6304,189 - P62m,hP9,"[API, Out, JSON ]"
Ga3Hf3Rh3 [09298210b07375df],160.222,0.513185,0.34782,54.2713,189 - P62m,hP9,"[API, Out, JSON ]"
Ga3Ir3Th3 [baf943831e68e216],127.142,0.580285,0.359342,39.4681,189 - P62m,hP9,"[API, Out, JSON ]"
Ga3La3Mg3 [ed8eaf5b8d9bc19f],50.392,0.406199,0.217342,35.1019,189 - P62m,hP9,"[API, Out, JSON ]"
Ga3Mg3Sm3 [5d55ae43c695bb17],58.9574,0.361391,0.205729,43.1676,189 - P62m,hP9,"[API, Out, JSON ]"
Ga3Mg3Y3 [c079e25d7a8fa1f5],60.3629,0.254493,0.182725,48.5785,189 - P62m,hP9,"[API, Out, JSON ]"
Ga3Ni3Ti3 [ee16c6572f4074bd],134.605,0.341303,0.257741,77.7809,189 - P62m,hP9,"[API, Out, JSON ]"
Ga3Pt3Th3 [48aaf0a904c405e2],115.891,0.385367,0.348963,38.9272,189 - P62m,hP9,"[API, Out, JSON ]"
Ga3Pt3Zr3 [550e3c05c3c46b0a],155.532,0.313624,0.309968,67.6872,189 - P62m,hP9,"[API, Out, JSON ]"
Ga3Rh3Zr3 [f175d3c78f3b805f],153.954,0.429568,0.346835,52.5239,189 - P62m,hP9,"[API, Out, JSON ]"
Ga4Ho2Pd2 [0177b88e5627be73],97.6385,0.54583,0.293613,46.7327,63 - Cmcm,oS16,"[API, Out, JSON ]"
Ga4Ho4O12 [5bdef6b8bcf8389b],180.294,0.216549,0.296736,84.7834,62 - Pnma,oP20,"[API, Out, JSON ]"
Ga4Ho4Pt4 [8e81436b0b0fe35e],118.03,0.782458,0.377937,31.3665,62 - Pnma,oP12,"[API, Out, JSON ]"
Ga4Ir4Y4 [053c495710bf1126],128.069,2.04088,0.391561,29.9397,62 - Pnma,oP12,"[API, Out, JSON ]"
Ga4La4Pd8 [4814f27dd1ab4bf3],92.1304,0.37624,0.366529,26.9956,62 - Pnma,oP16,"[API, Out, JSON ]"
Ga4La4Pt4 [029e474215844031],91.5926,0.664796,0.383568,23.1236,62 - Pnma,oP12,"[API, Out, JSON ]"
Ga4Li4O8 [c2bd678214da8485],89.8657,0.0687843,0.275551,47.439,33 - Pna21,oP16,"[API, Out, JSON ]"
Ga4Li4S8 [ce9f67f08cd44654],43.7995,0.210932,0.284198,22.0807,33 - Pna21,oP16,"[API, Out, JSON ]"
Ga4Li4Se8 [e5d89371a9e11bb0],36.3455,0.171803,0.292311,17.5234,33 - Pna21,oP16,"[API, Out, JSON ]"
Ga4Mg2O8 [d90d0136b4c16fa7],166.911,1.16125,0.298482,77.7113,227 - Fd3m,cF56,"[API, Out, JSON ]"
Ga4O12Te2 [a08172562ab175a3],183.975,0.928149,0.268034,100.966,136 - P42/mnm,tP18,"[API, Out, JSON ]"
Ga4O8Zn2 [8cc3ac00141d0859],173.45,0.670416,0.287558,85.8557,227 - Fd3m,cF56,"[API, Out, JSON ]"
Ga4Pb2Se8 [42a754c4948a86dc],31.9935,0.954874,0.276028,16.8468,66 - Cccm,oS28,"[API, Out, JSON ]"
Ga4Pd4Tb4 [500395978f0e319f],94.1726,5.31851,0.420849,15.7381,62 - Pnma,oP12,"[API, Out, JSON ]"
Ga4Pt4Y4 [e57d622078550c22],106.601,0.97634,0.368557,30.7154,62 - Pnma,oP12,"[API, Out, JSON ]"
Ga4Rh4Y4 [fb252b6d66d8448f],106.713,1.67403,0.381174,27.5425,62 - Pnma,oP12,"[API, Out, JSON ]"
Ga4S8Sr2 [c4c303a6bf0c32f6],35.1385,0.600609,0.251009,20.9811,66 - Cccm,oS28,"[API, Out, JSON ]"
Ga4Se8Sr2 [df2ac674923b54bf],29.3315,0.568755,0.252704,17.371,66 - Cccm,oS28,"[API, Out, JSON ]"
Ga4Sn4Sr4 [6317cce9fc77eb35],37.5946,0.482758,0.218433,26.0632,194 - P63/mmc,hP12,"[API, Out, JSON ]"
Ga4Sn8V8 [419373e41ccc1a3d],107.626,0.118275,0.27335,57.4708,64 - Cmce,oS40,"[API, Out, JSON ]"
Ga6Hf6Nb4 [a0decbe88ade84c9],138.693,0.0790895,0.246449,84.6381,193 - P63/mcm,hP16,"[API, Out, JSON ]"
Ga6Hf6Pd6 [af22fa254237b280],143.889,0.312091,0.314959,60.744,190 - P62c,hP18,"[API, Out, JSON ]"
Ga6Hf6Pt6 [27442c7248dcbea8],162.539,0.232066,0.303286,73.5992,189 - P62m,hP18,"[API, Out, JSON ]"
Ga6Mn1Tb2 [6c48e23da8fea94a],65.2111,0.549904,0.269476,35.525,225 - Fm3m,cF36,"[API, Out, JSON ]"
Ga6Pt6Zr6 [ca4d7a192ad4d0dc],156.607,0.202326,0.304983,70.2099,190 - P62c,hP18,"[API, Out, JSON ]"
Gd2O2Se1 [2fb266c537ed6c27],104.346,0.0761698,0.265704,57.9469,164 - P3m1,hP5,"[API, Out, JSON ]"
Gd2O8P2 [8df3180d1a3ec92a],128.253,3.42546,0.314872,54.1724,141 - I41/amd,tI24,"[API, Out, JSON ]"
Gd2O8V2 [06ba1197c4dca0d1],120.603,2.09233,0.327495,47.016,141 - I41/amd,tI24,"[API, Out, JSON ]"
Gd4Hf4O14 [5f18888e5af5d54c],168,0.0047093,0.262282,94.9153,227 - Fd3m,cF88,"[API, Out, JSON ]"
Gd4O14Sn4 [1bd337a4b406d822],156.244,0.0164644,0.271976,84.0285,227 - Fd3m,cF88,"[API, Out, JSON ]"
Gd4O14Ti4 [4ce95fbe3fce93b1],179.628,0.00490121,0.268256,98.4684,227 - Fd3m,cF88,"[API, Out, JSON ]"
Gd4O14Zr4 [f3e28f6e1c8493ab],160.117,0.0166283,0.272254,85.9873,227 - Fd3m,cF88,"[API, Out, JSON ]"
Gd4O14Zr4 [f1287d45c31c185a],176.817,0.472767,0.328497,68.4787,227 - Fd3m,cF88,"[API, Out, JSON ]"
Ge12Pr1Pt4 [3bc62c3e4e4153c2],120.802,0.626588,0.415218,21.7107,204 - Im3,cI34,"[API, Out, JSON ]"
Ge1Hg1Li2 [4407929608d945ae],43.1556,6.65029,0.32834,16.7309,225 - Fm3m,cF16,"[API, Out, JSON ]"
Ge1In1Li1 [9c11c047c72df5c3],44.6722,0.0926501,0.185335,35.5767,216 - F43m,cF12,"[API, Out, JSON ]"
Ge1Li1Ni2 [5d9ecf64519f93d7],117.056,1.42431,0.260603,66.689,225 - Fm3m,cF16,"[API, Out, JSON ]"
Ge1Li1Rh2 [3eb9b5f8dc58315f],170.1,0.00245183,0.270989,91.9475,225 - Fm3m,cF16,"[API, Out, JSON ]"
Ge1Li2Zn1 [5c20d7f28b9e84f6],50.3278,1.19197,0.178106,41.2531,216 - F43m,cF16,"[API, Out, JSON ]"
Ge1Mn1Ni1 [428c407a349083a5],93.8205,0.00470919,0.351106,31.0176,216 - F43m,cF12,"[API, Out, JSON ]"
Ge1Mn1Ni2 [8ba8c59a23a2b441],141.733,13.6974,0.405389,28.6246,225 - Fm3m,cF16,"[API, Out, JSON ]"
Ge1Mn1Pd2 [2bc72b69d5ebd9ad],94.7389,1.66679,0.381887,24.2927,225 - Fm3m,cF16,"[API, Out, JSON ]"
Ge1Mn1Rh2 [b365e88621c05f46],171.356,1.56168,0.368641,49.3389,225 - Fm3m,cF16,"[API, Out, JSON ]"
Ge1Ni2Zn1 [00cdc20a7cbc8937],154.094,3.78607,0.372802,42.8333,225 - Fm3m,cF16,"[API, Out, JSON ]"
Ge1O8Zr3 [ffc164090dfb5472],197.862,3.62517,0.376214,53.3912,121 - I42m,tI24,"[API, Out, JSON ]"
Ge1Pt1Ti1 [c58a246f03486cd2],149.794,0.613023,0.337939,54.4326,216 - F43m,cF12,"[API, Out, JSON ]"
Ge2Hf2V2 [73ee4c8291d3d95b],154.85,1.80288,0.274598,82.1518,129 - P4/nmm,tP6,"[API, Out, JSON ]"
Ge2Ho1Ni2 [904127ce8d224fc6],124.702,0.201274,0.320529,50.8442,139 - I4/mmm,tI10,"[API, Out, JSON ]"
Ge2Ho1Pd2 [17aec78d2f5bba2f],111.111,0.301349,0.368058,32.1484,139 - I4/mmm,tI10,"[API, Out, JSON ]"
Ge2Ho1Ru2 [527f9f02ff93f2a3],141.673,0.224212,0.314382,60.0215,139 - I4/mmm,tI10,"[API, Out, JSON ]"
Ge2Ho2Sn2 [154a6244e8ce34ea],67.2327,0.606003,0.249621,40.413,63 - Cmcm,oS12,"[API, Out, JSON ]"
Ge2Ir3La1 [ab239425d544d530],179.376,0.119603,0.269836,97.5384,191 - P6/mmm,hP6,"[API, Out, JSON ]"
Ge2La1Pd2 [af57c7b7977b1aa9],103.116,0.29458,0.324297,41.0431,139 - I4/mmm,tI10,"[API, Out, JSON ]"
Ge2La1Pt2 [8befd43dbea08eb1],111.584,1.95732,0.357965,35.0129,139 - I4/mmm,tI10,"[API, Out, JSON ]"
Ge2La1Rh2 [70a570425206a982],118.265,0.417588,0.269597,64.3869,139 - I4/mmm,tI10,"[API, Out, JSON ]"
Ge2La1Ru2 [9349cc6aa710578a],116.95,0.186192,0.271965,62.8995,139 - I4/mmm,tI10,"[API, Out, JSON ]"
Ge2Li4O6 [f098f75fcd178563],69.7235,0.0634105,0.2609,39.6643,36 - Cmc21,oS24,"[API, Out, JSON ]"
Ge2Mg2O6 [1962ff1173e55191],161.802,11.457,0.359963,49.9828,63 - Cmcm,oS20,"[API, Out, JSON ]"
Ge2Mg4O8 [bfa78171be19e02f],158.111,0.169646,0.243537,97.8248,227 - Fd3m,cF56,"[API, Out, JSON ]"
Ge2Mn4O8 [6edd786e2273c086],159.788,0.916583,0.311379,68.949,55 - Pbam,oP14,"[API, Out, JSON ]"
Ge2Ni4O8 [b74252076a805aa3],183.489,0.0477431,0.30369,82.8895,227 - Fd3m,cF56,"[API, Out, JSON ]"
Ge2Os2Th1 [7e8ebae65b7d0209],164.697,0.0319595,0.278474,85.6128,139 - I4/mmm,tI10,"[API, Out, JSON ]"
Ge2P4Zn2 [13a99aacf8e5c0d3],73.2326,0.448903,0.229526,48.3297,122 - I42d,tI16,"[API, Out, JSON ]"
Ge2Pd2Tb1 [9478bdbf707df1e9],112.042,0.31976,0.357615,35.2526,139 - I4/mmm,tI10,"[API, Out, JSON ]"
Ge2Pd2Th1 [e3549f98c0c263f0],125.295,0.331846,0.324213,49.8982,139 - I4/mmm,tI10,"[API, Out, JSON ]"
Ge2Pt2Th1 [8a75530096ed7ea5],136.525,0.977732,0.359754,42.2438,139 - I4/mmm,tI10,"[API, Out, JSON ]"
Ge2Rh2Tb1 [f48e56db087879fa],135.013,0.243077,0.290063,65.9136,139 - I4/mmm,tI10,"[API, Out, JSON ]"
Ge2Rh2Th1 [2cf7697a9bd599cc],148.178,0.316581,0.293002,71.1657,139 - I4/mmm,tI10,"[API, Out, JSON ]"
Ge2Rh2Y1 [62070c0fa950fcab],135.405,0.242358,0.292252,65.3046,139 - I4/mmm,tI10,"[API, Out, JSON ]"
Ge2Ru2Tb1 [ba75c46f1a894513],136.167,0.221203,0.305525,60.8517,139 - I4/mmm,tI10,"[API, Out, JSON ]"
Ge2Ru2Th1 [efe11c52972df8ae],150.474,0.0892089,0.275787,79.3349,139 - I4/mmm,tI10,"[API, Out, JSON ]"
Ge2Sn2Tb2 [d5d6892e186b409e],66.2574,0.645456,0.2449,40.7316,63 - Cmcm,oS12,"[API, Out, JSON ]"
Ge2V2Zr2 [63822f9842162382],149.046,4.5947,0.307011,66.0227,139 - I4/mmm,tI12,"[API, Out, JSON ]"
Ge3Hf3Mn3 [7bc5a36f2aa2f03e],111.993,0.431375,0.234534,72.247,189 - P62m,hP9,"[API, Out, JSON ]"
Ge3Hf3Os3 [4ece059f675bd372],209.184,0.0632768,0.294301,99.7346,189 - P62m,hP9,"[API, Out, JSON ]"
Ge3Hf3Rh3 [e416aceb696b6b37],178.009,0.176285,0.328262,69.0474,189 - P62m,hP9,"[API, Out, JSON ]"
Ge3Ir1Sr1 [d372ab38d2299b07],87.0683,0.0670696,0.293414,41.72,107 - I4mm,tI10,"[API, Out, JSON ]"
Ge3La1Os1 [da027d892c6e1e67],102.102,0.141794,0.281433,52.2448,107 - I4mm,tI10,"[API, Out, JSON ]"
Ge3La1Rh1 [2cec3533c489c4ce],97.42,0.0156307,0.295534,46.1256,107 - I4mm,tI10,"[API, Out, JSON ]"
Ge3Li3Y3 [f91247b7cb6550a5],60.5342,0.285374,0.191011,47.1139,189 - P62m,hP9,"[API, Out, JSON ]"
Ge3Mn3Nb3 [f7f4394fc7d3b53e],186.349,0.677638,0.276784,97.7364,189 - P62m,hP9,"[API, Out, JSON ]"
Ge3Mn3Pd3 [ef4f265e58cda467],100.066,0.105017,0.343169,35.0519,189 - P62m,hP9,"[API, Out, JSON ]"
Ge3Mn3Rh3 [7d26d42797bab026],130.487,0.463379,0.321555,52.8577,189 - P62m,hP9,"[API, Out, JSON ]"
Ge3O9Sr3 [1bcd81bf7bd067f5],57.6448,1.74739,0.313488,24.5563,189 - P62m,hP15,"[API, Out, JSON ]"
Ge3Os3Sc3 [27b1d10ac3a24cf2],163.539,0.305994,0.244872,100.549,189 - P62m,hP9,"[API, Out, JSON ]"
Ge3Os3Zr3 [9822cdf938520c9a],199.82,0.113222,0.2921,96.4536,189 - P62m,hP9,"[API, Out, JSON ]"
Ge3Pd1Sr1 [74cfc4a2106e68da],72.648,0.344192,0.345372,25.0491,107 - I4mm,tI10,"[API, Out, JSON ]"
Ge3Pd3Sc3 [6527349edb719eb3],115.066,0.142665,0.304663,51.6838,189 - P62m,hP9,"[API, Out, JSON ]"
Ge3Pd3Ti3 [c60ee5d60be843c0],144.37,0.345358,0.31684,60.2413,189 - P62m,hP9,"[API, Out, JSON ]"
Ge3Rh3Sc3 [2f67daab27d4f405],136.859,0.0187745,0.272364,73.4556,189 - P62m,hP9,"[API, Out, JSON ]"
Ge3Ru3Sc3 [505dc3843fa6a532],143.578,0.34882,0.252485,85.1216,189 - P62m,hP9,"[API, Out, JSON ]"
Ge4Hf4Ir4 [22c2817c4690675a],191.189,0.119892,0.299316,88.5893,62 - Pnma,oP12,"[API, Out, JSON ]"
Ge4Hf4Pt4 [0edc10ed4d780da5],174.792,0.154312,0.303325,79.1295,62 - Pnma,oP12,"[API, Out, JSON ]"
Ge4Hf4Rh4 [9a3b31fe95c9b78d],168.076,0.213435,0.302447,76.4807,62 - Pnma,oP12,"[API, Out, JSON ]"
Ge4Ho4Ir4 [1ccf984d452622f3],135.277,0.367402,0.298715,62.8991,62 - Pnma,oP12,"[API, Out, JSON ]"
Ge4Ho4Mg2 [d5fbf49b996f3f8e],78.3658,0.386406,0.203969,57.8055,127 - P4/mbm,tP10,"[API, Out, JSON ]"
Ge4Ho4Mn4 [c166e3d34f5be769],100.79,0.467018,0.226548,67.4118,62 - Pnma,oP12,"[API, Out, JSON ]"
Ge4Ho4Rh4 [8ffa159cc94ee126],118.99,0.395992,0.3114,51.3379,62 - Pnma,oP12,"[API, Out, JSON ]"
Ge4Ho4Ru4 [8307850e0de7d0f4],124.129,0.404633,0.335437,45.8885,62 - Pnma,oP12,"[API, Out, JSON ]"
Ge4In2Tb4 [8ce256b7aa5cd9c7],68.9187,0.667357,0.283446,34.8858,127 - P4/mbm,tP10,"[API, Out, JSON ]"
Ge4Ir4La2 [831e2c6358e75543],150.639,0.196012,0.344782,52.1613,129 - P4/nmm,tP10,"[API, Out, JSON ]"
Ge4Ir4Mn12 [049800151e020554],110.362,0.123488,0.312061,47.4245,198 - P213,cP20,"[API, Out, JSON ]"
Ge4Ir4Nb4 [3dcd0c27cff52597],229.001,0.213672,0.311945,98.4751,62 - Pnma,oP12,"[API, Out, JSON ]"
Ge4Ir4Sc4 [2ab1843980fda309],149.475,0.209568,0.29512,70.938,62 - Pnma,oP12,"[API, Out, JSON ]"
Ge4Ir4Tb2 [5e07d8ffe0540e52],163.564,0.0652248,0.366992,47.7442,129 - P4/nmm,tP10,"[API, Out, JSON ]"
Ge4Ir4Tb4 [84d35631f8d1eb3c],132.46,0.415976,0.307499,58.5058,62 - Pnma,oP12,"[API, Out, JSON ]"
Ge4Ir4Th2 [506b31505cb1213f],175.304,0.0954709,0.323382,70.1879,129 - P4/nmm,tP10,"[API, Out, JSON ]"
Ge4Ir4Y4 [1b51d6ade1d39908],137.808,0.395229,0.354482,44.416,62 - Pnma,oP12,"[API, Out, JSON ]"
Ge4Ir4Zr4 [f8dc7b1f06ac3830],187.606,0.0681561,0.29445,89.3715,62 - Pnma,oP12,"[API, Out, JSON ]"
Ge4La1Rh6 [2a2dce7cde9f9201],171.7,0.116093,0.307357,75.9017,187 - P6m2,hP11,"[API, Out, JSON ]"
Ge4La2Ni2 [9609be0bfb8c68cf],94.5536,0.187366,0.262257,53.4267,63 - Cmcm,oS16,"[API, Out, JSON ]"
Ge4La2Pd2 [1b6916b0c378c9e7],83.3136,0.377729,0.306541,37.0087,63 - Cmcm,oS16,"[API, Out, JSON ]"
Ge4La2Pt4 [277dc084d87d778f],123.236,0.567505,0.345825,42.3528,129 - P4/nmm,tP10,"[API, Out, JSON ]"
Ge4La2Rh2 [07506535ec5a26cd],99.674,0.230678,0.317689,41.3717,63 - Cmcm,oS16,"[API, Out, JSON ]"
Ge4Mg2Tb4 [c9b69af480b720a9],74.2239,0.475093,0.199424,55.8016,127 - P4/mbm,tP10,"[API, Out, JSON ]"
Ge4Mg2Y4 [4ca4848aaafe4dbb],72.8812,0.386196,0.19112,56.6985,127 - P4/mbm,tP10,"[API, Out, JSON ]"
Ge4Mg4N8 [e654559c7c1a780f],146.838,0.138477,0.259803,83.9893,33 - Pna21,oP16,"[API, Out, JSON ]"
Ge4Mn4Yb4 [2857decde0cc7290],50.7601,0.345014,0.207668,36.8614,62 - Pnma,oP12,"[API, Out, JSON ]"
Ge4N6Na2 [64d9f356a7d9b498],132.517,0.252636,0.257762,76.5663,36 - Cmc21,oS24,"[API, Out, JSON ]"
Ge4N8Si2 [099b2305492f3179],244.939,0.502245,0.192942,189.138,227 - Fd3m,cF56,"[API, Out, JSON ]"
Ge4N8Sr8 [29a6b8351830c17d],61.4443,0.100445,0.25477,36.0256,64 - Cmce,oS40,"[API, Out, JSON ]"
Ge4Na3Pt4 [3fb607526d812a7f],83.05,3.12E-05,0.373838,22.8799,217 - I43m,cI22,"[API, Out, JSON ]"
Ge4Nb4Pt4 [fd13bdb81e8f1c70],188.962,0.541531,0.372073,52.8544,62 - Pnma,oP12,"[API, Out, JSON ]"
Ge4Nb4Rh4 [56871722031ba9a8],204.238,0.362186,0.303947,92.1239,62 - Pnma,oP12,"[API, Out, JSON ]"
Ge4Ni4Ti4 [2d8012161bf6067b],154.337,0.191393,0.279525,79.7815,62 - Pnma,oP12,"[API, Out, JSON ]"
Ge4Ni4Zr4 [38572c9082b74b95],149.681,0.212373,0.270966,80.9198,62 - Pnma,oP12,"[API, Out, JSON ]"
Ge4Ni8Zn12 [374d22f8c898b9db],118.572,0.379772,0.344836,41.0417,227 - Fd3m,cF96,"[API, Out, JSON ]"
Ge4Pd4Zr4 [931bfe1e150612f3],144.921,0.312732,0.284176,73.068,62 - Pnma,oP12,"[API, Out, JSON ]"
Ge4Pd8Y4 [4c0cf35dc9922fbb],114.117,0.181946,0.344777,39.5164,62 - Pnma,oP16,"[API, Out, JSON ]"
Ge4Pt4Se4 [2d16c5dbb444fdc1],119.016,0.287368,0.27062,64.4567,29 - Pca21,oP12,"[API, Out, JSON ]"
Ge4Pt4Th2 [de8f2639b6d0efd8],145.034,0.318666,0.350952,48.004,129 - P4/nmm,tP10,"[API, Out, JSON ]"
Ge4Pt4Y4 [06aa18440edae27f],118.595,0.307297,0.299716,54.8259,62 - Pnma,oP12,"[API, Out, JSON ]"
Ge4Pt4Zr4 [7fa8f1fdf2e955c3],169.962,0.122928,0.29298,81.6386,62 - Pnma,oP12,"[API, Out, JSON ]"
